cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",706630,"(+/- 5352 )",695551,"(+/- 9034 )",719566,"(+/- 11846 )",724858,"(+/- 12469 )",752339,"(+/- 18969 )",709693,"(+/- 18766 )",693435,"(+/- 21416 )",771534,"(+/- 19593 )",715601,"(+/- 19756 )",730015,"(+/- 20330 )",732407,"(+/- 11097 )",720923,"(+/- 18337 )",745376,"(+/- 19128 )",684230,"(+/- 17553 )",735964,"(+/- 17070 )",731449,"(+/- 13818 )",729038,"(+/- 6822 )",701545,"(+/- 6165 )",683724,"(+/- 6246 )",716408,"(+/- 6098 )",658959,"(+/- 5724 )",676424,"(+/- 5681 )",675812,"(+/- 3886 )",691961,"(+/- 4726 )",707639,"(+/- 3515 )",697755,"(+/- 5518 )",703967,"(+/- 6535 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",672982,"(+/- 6492 )",668773,"(+/- 10452 )",694598,"(+/- 12408 )",687973,"(+/- 11852 )",690181,"(+/- 18447 )",649296,"(+/- 15996 )",642069,"(+/- 19756 )",733568,"(+/- 18994 )",669122,"(+/- 19199 )",699499,"(+/- 19398 )",695017,"(+/- 11501 )",694777,"(+/- 18712 )",685929,"(+/- 19809 )",606675,"(+/- 15593 )",668855,"(+/- 17057 )",691302,"(+/- 14114 )",699314,"(+/- 7537 )",675604,"(+/- 7374 )",653259,"(+/- 6868 )",694456,"(+/- 7031 )",630690,"(+/- 7961 )",647972,"(+/- 6330 )",637746,"(+/- 5776 )",667355,"(+/- 5328 )",688097,"(+/- 4202 )",677632,"(+/- 6399 )",683534,"(+/- 7915 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",566659,"(+/- 8568 )",555989,"(+/- 12562 )",586359,"(+/- 12922 )",566924,"(+/- 12900 )",442940,"(+/- 16693 )",438245,"(+/- 12932 )",373505,"(+/- 14639 )",446096,"(+/- 15174 )",424646,"(+/- 15323 )",498126,"(+/- 18354 )",483501,"(+/- 12793 )",588337,"(+/- 18676 )",386932,"(+/- 17515 )",375556,"(+/- 16272 )",254524,"(+/- 12906 )",511036,"(+/- 13921 )",532527,"(+/- 13236 )",530136,"(+/- 11581 )",481589,"(+/- 9416 )",549939,"(+/- 9391 )",449870,"(+/- 9786 )",452276,"(+/- 9291 )",451746,"(+/- 7987 )",497553,"(+/- 8164 )",507150,"(+/- 10393 )",467301,"(+/- 10300 )",550478,"(+/- 10378 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",218037,"(+/- 9224 )",209742,"(+/- 10506 )",213992,"(+/- 9040 )",214184,"(+/- 10086 )",315468,"(+/- 12081 )",269278,"(+/- 12478 )",315307,"(+/- 14935 )",354174,"(+/- 13403 )",301664,"(+/- 17264 )",266580,"(+/- 14194 )",281592,"(+/- 9522 )",172918,"(+/- 10559 )",361082,"(+/- 16649 )",300186,"(+/- 12846 )",467815,"(+/- 16030 )",284894,"(+/- 11428 )",262120,"(+/- 11937 )",235325,"(+/- 10449 )",286596,"(+/- 8689 )",256256,"(+/- 9538 )",293186,"(+/- 8931 )",300073,"(+/- 8109 )",294774,"(+/- 7544 )",279083,"(+/- 8761 )",287674,"(+/- 9182 )",313298,"(+/- 8429 )",255624,"(+/- 7422 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",33648,"(+/- 4791 )",26778,"(+/- 3840 )",24968,"(+/- 3827 )",36885,"(+/- 5445 )",62158,"(+/- 5929 )",60397,"(+/- 7153 )",51366,"(+/- 5305 )",37966,"(+/- 4777 )",46479,"(+/- 4966 )",30516,"(+/- 4450 )",37390,"(+/- 4924 )",26146,"(+/- 4154 )",59447,"(+/- 7263 )",77555,"(+/- 7937 )",67109,"(+/- 7381 )",40147,"(+/- 5428 )",29724,"(+/- 3999 )",25941,"(+/- 3774 )",30465,"(+/- 3947 )",21952,"(+/- 3545 )",28269,"(+/- 4767 )",28452,"(+/- 4510 )",38066,"(+/- 3933 )",24606,"(+/- 3025 )",19542,"(+/- 2525 )",20123,"(+/- 2825 )",20433,"(+/- 2766 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",159849,"(+/- 5957 )",157087,"(+/- 6424 )",150559,"(+/- 6830 )",170030,"(+/- 5793 )",173827,"(+/- 7859 )",147424,"(+/- 8962 )",158176,"(+/- 10035 )",168443,"(+/- 9589 )",162564,"(+/- 9027 )",150801,"(+/- 10012 )",171152,"(+/- 6057 )",94341,"(+/- 7481 )",157408,"(+/- 8910 )",146878,"(+/- 9452 )",213157,"(+/- 8770 )",170614,"(+/- 7036 )",187570,"(+/- 4329 )",169897,"(+/- 3706 )",136094,"(+/- 3552 )",153339,"(+/- 3631 )",147561,"(+/- 3127 )",150666,"(+/- 2741 )",147115,"(+/- 2621 )",158709,"(+/- 2703 )",157501,"(+/- 1785 )",152119,"(+/- 4362 )",151538,"(+/- 4229 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",3973,"(+/- 1792 )",5000,"(+/- 1756 )",2518,"(+/- 1022 )",5420,"(+/- 1937 )",6471,"(+/- 2197 )",3620,"(+/- 1340 )",3704,"(+/- 1499 )",1598,"(+/- 756 )",2683,"(+/- 934 )",3255,"(+/- 1357 )",2689,"(+/- 1182 )",729,"(+/- 301 )",3563,"(+/- 1638 )",2895,"(+/- 1260 )",5799,"(+/- 1837 )",2985,"(+/- 1718 )",2572,"(+/- 1174 )",3549,"(+/- 1452 )",3961,"(+/- 1526 )",2835,"(+/- 1681 )",6786,"(+/- 2395 )",5599,"(+/- 2237 )",10194,"(+/- 1996 )",2404,"(+/- 796 )",1782,"(+/- 804 )",1665,"(+/- 776 )",2546,"(+/- 916 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",4.5,"(+/- 1.1 )",4.0,"(+/- 0.8 )",2.9,"(+/- 0.8 )",3.9,"(+/- 0.8 )",7.5,"(+/- 1.1 )",8.6,"(+/- 1.0 )",15.6,"(+/- 1.8 )",15.8,"(+/- 1.7 )",10.7,"(+/- 1.5 )",9.4,"(+/- 1.3 )",7.5,"(+/- 1.0 )",5.3,"(+/- 1.1 )",19.4,"(+/- 2.4 )",8.8,"(+/- 1.4 )",29.7,"(+/- 2.5 )",9.4,"(+/- 1.5 )",5.9,"(+/- 0.9 )",6.3,"(+/- 1.3 )",7.8,"(+/- 1.1 )",7.7,"(+/- 1.3 )",9.8,"(+/- 1.1 )",10.1,"(+/- 1.3 )",9.4,"(+/- 1.1 )",10.0,"(+/- 1.5 )",8.6,"(+/- 1.0 )",12.4,"(+/- 1.5 )",5.5,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",7.6,"(+/- 2.4 )",5.9,"(+/- 1.4 )",4.6,"(+/- 1.6 )",6.4,"(+/- 1.6 )",10.9,"(+/- 2.1 )",8.5,"(+/- 1.8 )",22.4,"(+/- 2.9 )",20.3,"(+/- 2.8 )",15.5,"(+/- 2.5 )",13.9,"(+/- 2.4 )",11.0,"(+/- 1.8 )",6.6,"(+/- 2.2 )",25.4,"(+/- 3.9 )",14.1,"(+/- 2.7 )",39.7,"(+/- 3.6 )",13.3,"(+/- 2.4 )",9.0,"(+/- 1.7 )",10.6,"(+/- 2.5 )",12.8,"(+/- 2.4 )",14.4,"(+/- 2.7 )",18.1,"(+/- 2.4 )",18.2,"(+/- 2.5 )",18.3,"(+/- 2.5 )",18.1,"(+/- 2.7 )",15.6,"(+/- 2.1 )",22.1,"(+/- 2.9 )",9.0,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.3,"(+/- 3.1 )",7.6,"(+/- 4.3 )",1.7,"(+/- 1.4 )",6.5,"(+/- 4.3 )",11.0,"(+/- 6.4 )",10.0,"(+/- 5.0 )",17.1,"(+/- 5.3 )",12.8,"(+/- 4.5 )",14.4,"(+/- 5.4 )",9.5,"(+/- 4.5 )",8.3,"(+/- 3.7 )",8.1,"(+/- 4.1 )",21.6,"(+/- 7.3 )",10.5,"(+/- 5.8 )",31.9,"(+/- 8.3 )",13.9,"(+/- 6.0 )",11.6,"(+/- 5.3 )",13.4,"(+/- 6.4 )",14.1,"(+/- 6.0 )",17.3,"(+/- 7.3 )",15.9,"(+/- 5.1 )",19.1,"(+/- 5.8 )",18.6,"(+/- 5.1 )",24.5,"(+/- 6.7 )",19.0,"(+/- 5.5 )",22.8,"(+/- 6.9 )",10.9,"(+/- 4.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",2.5,"(+/- 0.9 )",2.6,"(+/- 0.8 )",2.2,"(+/- 0.8 )",2.1,"(+/- 0.7 )",4.6,"(+/- 1.2 )",7.6,"(+/- 1.2 )",11.9,"(+/- 1.8 )",9.5,"(+/- 1.6 )",5.7,"(+/- 1.4 )",9.0,"(+/- 1.6 )",4.9,"(+/- 1.0 )",2.9,"(+/- 0.8 )",11.8,"(+/- 2.5 )",6.9,"(+/- 1.7 )",15.4,"(+/- 3.1 )",4.1,"(+/- 1.5 )",5.0,"(+/- 1.0 )",4.4,"(+/- 0.9 )",4.3,"(+/- 0.9 )",2.2,"(+/- 0.6 )",4.9,"(+/- 0.7 )",4.5,"(+/- 1.0 )",3.9,"(+/- 0.6 )",3.9,"(+/- 0.9 )",3.4,"(+/- 0.8 )",6.5,"(+/- 1.4 )",2.6,"(+/- 0.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",3.9,"(+/- 1.8 )",3.5,"(+/- 1.5 )",3.0,"(+/- 1.5 )",3.0,"(+/- 1.2 )",6.8,"(+/- 2.1 )",6.5,"(+/- 1.9 )",16.4,"(+/- 2.9 )",9.4,"(+/- 2.3 )",7.3,"(+/- 2.2 )",13.4,"(+/- 2.7 )",6.2,"(+/- 1.7 )",2.8,"(+/- 1.5 )",12.0,"(+/- 4.2 )",9.6,"(+/- 2.9 )",19.5,"(+/- 4.6 )",3.2,"(+/- 1.5 )",7.5,"(+/- 1.9 )",6.7,"(+/- 1.9 )",6.0,"(+/- 2.2 )",2.8,"(+/- 1.0 )",8.1,"(+/- 1.8 )",7.1,"(+/- 2.0 )",7.0,"(+/- 1.5 )",4.6,"(+/- 1.7 )",6.6,"(+/- 2.2 )",12.7,"(+/- 2.8 )",2.7,"(+/- 0.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",3.0,"(+/- 3.6 )",5.2,"(+/- 3.2 )",1.4,"(+/- 1.4 )",2.7,"(+/- 3.2 )",3.3,"(+/- 4.1 )",9.2,"(+/- 5.4 )",11.8,"(+/- 5.5 )",5.5,"(+/- 3.8 )",6.1,"(+/- 3.6 )",8.3,"(+/- 4.8 )",6.7,"(+/- 3.6 )",2.5,"(+/- 2.9 )",12.4,"(+/- 9.1 )",4.8,"(+/- 4.7 )",15.8,"(+/- 9.8 )",0.9,"(+/- 1.4 )",7.7,"(+/- 4.8 )",7.7,"(+/- 5.0 )",6.9,"(+/- 5.6 )",1.1,"(+/- 1.2 )",6.0,"(+/- 4.3 )",1.9,"(+/- 1.6 )",7.7,"(+/- 4.1 )",2.3,"(+/- 2.0 )",3.5,"(+/- 3.2 )",7.9,"(+/- 4.8 )",2.6,"(+/- 2.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",14.0,"(+/- 4.8 )",8.4,"(+/- 2.6 )",8.7,"(+/- 2.7 )",10.8,"(+/- 3.4 )",10.7,"(+/- 2.3 )",12.9,"(+/- 3.3 )",27.4,"(+/- 4.8 )",25.2,"(+/- 3.4 )",20.1,"(+/- 3.2 )",11.8,"(+/- 3.4 )",17.1,"(+/- 3.5 )",16.4,"(+/- 4.3 )",28.7,"(+/- 3.8 )",14.6,"(+/- 3.0 )",40.3,"(+/- 4.0 )",21.5,"(+/- 4.0 )",13.0,"(+/- 4.4 )",14.4,"(+/- 5.8 )",21.7,"(+/- 4.1 )",21.9,"(+/- 4.8 )",28.1,"(+/- 4.2 )",30.8,"(+/- 4.3 )",29.3,"(+/- 4.5 )",31.0,"(+/- 4.9 )",22.3,"(+/- 3.6 )",26.9,"(+/- 4.0 )",19.3,"(+/- 4.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",22.6,"(+/- 9.1 )",14.6,"(+/- 4.9 )",16.9,"(+/- 6.9 )",17.4,"(+/- 6.2 )",16.2,"(+/- 4.6 )",18.5,"(+/- 6.8 )",39.3,"(+/- 7.4 )",34.1,"(+/- 5.6 )",27.9,"(+/- 5.1 )",17.2,"(+/- 5.3 )",29.3,"(+/- 6.7 )",21.9,"(+/- 8.6 )",38.2,"(+/- 6.2 )",26.8,"(+/- 6.0 )",51.4,"(+/- 5.2 )",30.9,"(+/- 6.0 )",19.2,"(+/- 7.1 )",22.8,"(+/- 9.3 )",27.8,"(+/- 5.8 )",32.7,"(+/- 7.1 )",40.1,"(+/- 6.4 )",39.4,"(+/- 6.1 )",41.0,"(+/- 6.1 )",44.7,"(+/- 6.7 )",30.3,"(+/- 4.7 )",37.3,"(+/- 5.8 )",26.4,"(+/- 5.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",1.4,"(+/- 2.7 )",26.7,"(+/- 23.2 )",7.6,"(+/- 13.5 )",23.8,"(+/- 18.9 )",11.5,"(+/- 8.2 )",13.5,"(+/- 11.7 )",35.0,"(+/- 15.6 )",32.4,"(+/- 12.1 )",21.9,"(+/- 14.3 )",18.4,"(+/- 18.1 )",26.3,"(+/- 22.4 )",48.0,"(+/- 18.7 )",34.0,"(+/- 13.0 )",23.1,"(+/- 17.5 )",40.8,"(+/- 10.9 )",50.5,"(+/- 16.6 )",32.8,"(+/- 24.5 )",32.8,"(+/- 21.6 )",40.3,"(+/- 18.0 )",42.0,"(+/- 19.7 )",42.8,"(+/- 14.7 )",41.9,"(+/- 12.9 )",42.6,"(+/- 16.7 )",61.9,"(+/- 14.1 )",40.6,"(+/- 13.0 )",41.8,"(+/- 15.5 )",32.7,"(+/- 16.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",7.0,"(+/- 1.2 )",5.9,"(+/- 0.9 )",5.2,"(+/- 0.9 )",5.7,"(+/- 0.8 )",9.9,"(+/- 1.2 )",10.8,"(+/- 1.0 )",19.0,"(+/- 1.4 )",19.8,"(+/- 1.6 )",14.0,"(+/- 1.4 )",13.6,"(+/- 1.3 )",10.1,"(+/- 1.0 )",10.0,"(+/- 1.1 )",22.2,"(+/- 1.7 )",12.9,"(+/- 1.6 )",34.4,"(+/- 2.1 )",11.7,"(+/- 1.3 )",9.1,"(+/- 1.0 )",9.7,"(+/- 1.2 )",11.2,"(+/- 1.0 )",11.6,"(+/- 1.0 )",14.4,"(+/- 1.1 )",15.0,"(+/- 1.1 )",15.4,"(+/- 1.1 )",14.2,"(+/- 1.2 )",13.0,"(+/- 1.0 )",17.0,"(+/- 1.3 )",8.1,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",10.2,"(+/- 3.3 )",7.2,"(+/- 2.0 )",5.9,"(+/- 2.0 )",7.2,"(+/- 1.7 )",12.9,"(+/- 2.5 )",9.3,"(+/- 2.4 )",29.3,"(+/- 3.5 )",26.5,"(+/- 3.7 )",17.6,"(+/- 3.4 )",21.1,"(+/- 3.6 )",13.2,"(+/- 2.4 )",7.2,"(+/- 2.9 )",29.2,"(+/- 4.8 )",20.3,"(+/- 4.6 )",45.5,"(+/- 3.9 )",15.0,"(+/- 2.9 )",14.6,"(+/- 2.3 )",13.8,"(+/- 3.0 )",14.1,"(+/- 2.3 )",17.5,"(+/- 2.5 )",21.7,"(+/- 2.9 )",20.2,"(+/- 2.7 )",21.5,"(+/- 3.1 )",20.8,"(+/- 2.8 )",19.8,"(+/- 2.8 )",25.4,"(+/- 3.2 )",9.6,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",9.7,"(+/- 3.2 )",6.6,"(+/- 2.0 )",5.4,"(+/- 1.9 )",7.0,"(+/- 1.7 )",12.3,"(+/- 2.5 )",9.0,"(+/- 2.4 )",28.9,"(+/- 3.5 )",26.3,"(+/- 3.8 )",17.5,"(+/- 3.4 )",20.8,"(+/- 3.6 )",13.0,"(+/- 2.4 )",7.1,"(+/- 2.9 )",28.9,"(+/- 4.9 )",19.6,"(+/- 4.4 )",45.1,"(+/- 4.0 )",14.5,"(+/- 3.0 )",14.4,"(+/- 2.3 )",13.5,"(+/- 2.9 )",13.7,"(+/- 2.3 )",17.2,"(+/- 2.6 )",20.8,"(+/- 2.9 )",19.9,"(+/- 2.7 )",21.1,"(+/- 3.2 )",20.4,"(+/- 2.8 )",19.2,"(+/- 2.9 )",25.0,"(+/- 3.2 )",9.2,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",11.3,"(+/- 4.6 )",9.0,"(+/- 4.6 )",6.1,"(+/- 3.6 )",9.6,"(+/- 3.7 )",15.1,"(+/- 5.2 )",8.6,"(+/- 3.2 )",28.9,"(+/- 5.2 )",24.0,"(+/- 4.5 )",19.3,"(+/- 5.6 )",20.9,"(+/- 4.4 )",10.2,"(+/- 3.4 )",9.0,"(+/- 3.9 )",32.3,"(+/- 6.7 )",18.1,"(+/- 7.8 )",45.0,"(+/- 5.9 )",18.3,"(+/- 6.5 )",17.4,"(+/- 3.6 )",16.7,"(+/- 5.5 )",17.0,"(+/- 4.2 )",18.6,"(+/- 4.8 )",22.2,"(+/- 3.8 )",24.6,"(+/- 5.3 )",22.5,"(+/- 4.4 )",25.4,"(+/- 4.9 )",19.0,"(+/- 4.3 )",23.3,"(+/- 4.4 )",10.4,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",9.1,"(+/- 3.4 )",5.8,"(+/- 1.8 )",5.2,"(+/- 1.7 )",6.0,"(+/- 1.8 )",11.3,"(+/- 2.5 )",9.2,"(+/- 3.5 )",28.9,"(+/- 3.9 )",27.3,"(+/- 4.4 )",16.6,"(+/- 3.4 )",20.8,"(+/- 4.2 )",14.0,"(+/- 2.7 )",6.0,"(+/- 3.1 )",27.5,"(+/- 4.9 )",20.3,"(+/- 4.2 )",45.2,"(+/- 4.0 )",13.0,"(+/- 3.0 )",13.3,"(+/- 2.7 )",12.4,"(+/- 2.7 )",12.7,"(+/- 2.5 )",16.7,"(+/- 2.8 )",20.3,"(+/- 3.1 )",18.3,"(+/- 2.5 )",20.6,"(+/- 3.3 )",18.5,"(+/- 2.8 )",19.3,"(+/- 3.3 )",25.7,"(+/- 3.7 )",8.8,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",6.1,"(+/- 0.9 )",5.5,"(+/- 0.8 )",5.0,"(+/- 0.8 )",5.3,"(+/- 0.7 )",9.1,"(+/- 0.9 )",11.2,"(+/- 1.0 )",16.2,"(+/- 1.1 )",18.0,"(+/- 1.3 )",13.0,"(+/- 1.1 )",11.8,"(+/- 1.0 )",9.2,"(+/- 0.8 )",10.4,"(+/- 1.0 )",20.5,"(+/- 1.3 )",11.0,"(+/- 1.0 )",30.3,"(+/- 1.7 )",10.8,"(+/- 1.1 )",7.4,"(+/- 0.8 )",8.5,"(+/- 0.9 )",10.6,"(+/- 0.9 )",10.1,"(+/- 0.9 )",12.5,"(+/- 0.9 )",13.7,"(+/- 1.0 )",13.9,"(+/- 0.9 )",12.5,"(+/- 1.0 )",11.2,"(+/- 0.8 )",14.8,"(+/- 1.1 )",7.8,"(+/- 0.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",6.5,"(+/- 1.5 )",7.0,"(+/- 1.2 )",6.4,"(+/- 1.4 )",5.2,"(+/- 1.1 )",10.3,"(+/- 1.7 )",20.1,"(+/- 2.6 )",22.3,"(+/- 2.7 )",23.8,"(+/- 2.2 )",17.3,"(+/- 1.8 )",14.4,"(+/- 2.6 )",12.4,"(+/- 1.6 )",13.5,"(+/- 2.3 )",30.7,"(+/- 3.6 )",13.4,"(+/- 2.2 )",37.7,"(+/- 3.2 )",11.9,"(+/- 2.7 )",7.5,"(+/- 1.7 )",7.2,"(+/- 1.3 )",8.7,"(+/- 1.3 )",6.1,"(+/- 1.1 )",8.7,"(+/- 1.2 )",9.7,"(+/- 1.7 )",9.3,"(+/- 1.2 )",9.8,"(+/- 1.5 )",7.6,"(+/- 1.2 )",11.6,"(+/- 1.7 )",6.6,"(+/- 1.0 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",5.1,"(+/- 1.4 )",4.0,"(+/- 1.0 )",3.2,"(+/- 0.9 )",4.0,"(+/- 0.9 )",6.9,"(+/- 1.1 )",8.2,"(+/- 1.1 )",17.5,"(+/- 1.9 )",16.7,"(+/- 2.0 )",11.2,"(+/- 1.7 )",12.2,"(+/- 1.9 )",7.9,"(+/- 1.1 )",5.3,"(+/- 1.3 )",18.6,"(+/- 2.4 )",10.4,"(+/- 1.9 )",30.8,"(+/- 2.6 )",9.1,"(+/- 1.5 )",7.7,"(+/- 1.1 )",7.3,"(+/- 1.3 )",8.0,"(+/- 1.1 )",8.4,"(+/- 1.2 )",11.2,"(+/- 1.3 )",11.3,"(+/- 1.3 )",10.9,"(+/- 1.3 )",11.2,"(+/- 1.5 )",10.1,"(+/- 1.3 )",14.0,"(+/- 1.7 )",5.3,"(+/- 0.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",16.7,"(+/- 2.5 )",18.1,"(+/- 2.0 )",18.4,"(+/- 2.4 )",18.1,"(+/- 2.7 )",29.3,"(+/- 2.7 )",23.2,"(+/- 2.4 )",23.9,"(+/- 1.7 )",29.4,"(+/- 2.1 )",23.5,"(+/- 1.8 )",16.7,"(+/- 1.9 )",23.0,"(+/- 2.3 )",16.1,"(+/- 1.5 )",30.6,"(+/- 2.3 )",21.5,"(+/- 1.8 )",47.8,"(+/- 2.4 )",23.8,"(+/- 2.5 )",17.9,"(+/- 2.4 )",22.4,"(+/- 2.3 )",22.8,"(+/- 1.8 )",21.0,"(+/- 1.9 )",25.7,"(+/- 2.1 )",27.3,"(+/- 2.1 )",29.1,"(+/- 1.9 )",24.1,"(+/- 1.8 )",21.8,"(+/- 1.9 )",24.6,"(+/- 1.8 )",19.3,"(+/- 1.8 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",171134,"(+/- 5706 )",169891,"(+/- 7084 )",167531,"(+/- 6224 )",177258,"(+/- 6843 )",191348,"(+/- 9026 )",157029,"(+/- 6969 )",163058,"(+/- 8973 )",177276,"(+/- 9568 )",170370,"(+/- 8982 )",163783,"(+/- 9214 )",181012,"(+/- 6391 )",121604,"(+/- 7339 )",183105,"(+/- 9905 )",154671,"(+/- 8567 )",216271,"(+/- 8211 )",183939,"(+/- 8579 )",191748,"(+/- 5596 )",184758,"(+/- 5663 )",146486,"(+/- 4043 )",174129,"(+/- 4989 )",149700,"(+/- 4275 )",166606,"(+/- 4549 )",164342,"(+/- 3909 )",174546,"(+/- 4314 )",170978,"(+/- 3622 )",164734,"(+/- 4789 )",156952,"(+/- 4641 )"
Education,"School Enrollment","Nursery school, preschool",10517,"(+/- 1875 )",11225,"(+/- 1977 )",11400,"(+/- 2068 )",12149,"(+/- 1716 )",10538,"(+/- 2473 )",9742,"(+/- 1467 )",11662,"(+/- 1698 )",11522,"(+/- 2183 )",15194,"(+/- 2579 )",10689,"(+/- 1902 )",12522,"(+/- 1860 )",10247,"(+/- 1806 )",9794,"(+/- 2373 )",11258,"(+/- 2137 )",16609,"(+/- 2592 )",12168,"(+/- 2112 )",14205,"(+/- 2054 )",9971,"(+/- 1498 )",8779,"(+/- 1327 )",9206,"(+/- 1513 )",7374,"(+/- 1012 )",8011,"(+/- 1137 )",8890,"(+/- 1192 )",10174,"(+/- 1503 )",9946,"(+/- 1499 )",8995,"(+/- 1760 )",10963,"(+/- 1457 )"
Education,"School Enrollment",Kindergarten,8227,"(+/- 1791 )",6694,"(+/- 1500 )",6239,"(+/- 1243 )",8417,"(+/- 1462 )",10073,"(+/- 1566 )",5711,"(+/- 1572 )",8605,"(+/- 1639 )",12488,"(+/- 2319 )",9283,"(+/- 1951 )",9305,"(+/- 1551 )",9712,"(+/- 1620 )",6271,"(+/- 1825 )",11311,"(+/- 2746 )",6010,"(+/- 1529 )",11310,"(+/- 1768 )",7950,"(+/- 1627 )",9846,"(+/- 1655 )",8780,"(+/- 1549 )",6347,"(+/- 1087 )",7301,"(+/- 1356 )",7328,"(+/- 1169 )",8011,"(+/- 1587 )",6655,"(+/- 918 )",7786,"(+/- 1316 )",7319,"(+/- 1360 )",7900,"(+/- 1431 )",5485,"(+/- 921 )"
Education,"School Enrollment","Elementary school (grades 1-8)",65240,"(+/- 4197 )",64047,"(+/- 5110 )",67440,"(+/- 4505 )",71292,"(+/- 3820 )",70282,"(+/- 3845 )",61604,"(+/- 5405 )",66010,"(+/- 5493 )",69032,"(+/- 5140 )",67951,"(+/- 5637 )",57578,"(+/- 5159 )",69755,"(+/- 3769 )",31195,"(+/- 4194 )",70729,"(+/- 5500 )",60527,"(+/- 5367 )",88953,"(+/- 5353 )",68173,"(+/- 4246 )",78680,"(+/- 2974 )",72281,"(+/- 3084 )",55705,"(+/- 2549 )",63119,"(+/- 2709 )",63350,"(+/- 2238 )",62115,"(+/- 2119 )",59973,"(+/- 2162 )",64942,"(+/- 2115 )",65857,"(+/- 2019 )",62892,"(+/- 3321 )",63924,"(+/- 3330 )"
