cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population",755748,"(+/- 4300 )",682023,"(+/- 9109 )",734510,"(+/- 7704 )",817512,"(+/- 15836 )",713359,"(+/- 16094 )",783412,"(+/- 9289 )",809834,"(+/- 18717 )",772904,"(+/- 5583 )",924681,"(+/- 21445 )",805189,"(+/- 19840 )",796011,"(+/- 12964 )",803674,"(+/- 9862 )",720998,"(+/- 8909 )",825262,"(+/- 16900 )",793615,"(+/- 19565 )",865856,"(+/- 14854 )",789139,"(+/- 14194 )",788861,"(+/- 11004 )",826746,"(+/- 12532 )",788884,"(+/- 15782 )",783697,"(+/- 14561 )",755856,"(+/- 12141 )",760680,"(+/- 9106 )",748165,"(+/- 20128 )",792011,"(+/- 19946 )",771372,"(+/- 18116 )",746771,"(+/- 18119 )"
Socioeconomic,"Health Insurance Coverage","With health insurance coverage",661344,"(+/- 9069 )",601491,"(+/- 9460 )",652272,"(+/- 8211 )",741398,"(+/- 15289 )",614514,"(+/- 14998 )",678372,"(+/- 10810 )",723373,"(+/- 17441 )",687498,"(+/- 8883 )",803430,"(+/- 18888 )",689442,"(+/- 19067 )",710136,"(+/- 13363 )",704673,"(+/- 10259 )",637797,"(+/- 11286 )",718729,"(+/- 15970 )",689513,"(+/- 17989 )",759082,"(+/- 16112 )",692933,"(+/- 13582 )",696743,"(+/- 12609 )",731350,"(+/- 13398 )",638523,"(+/- 16446 )",665674,"(+/- 13837 )",653481,"(+/- 11045 )",672911,"(+/- 12882 )",600975,"(+/- 16593 )",659139,"(+/- 16660 )",645012,"(+/- 19757 )",642617,"(+/- 16700 )"
Socioeconomic,"Health Insurance Coverage","With private health insurance",502459,"(+/- 11450 )",447147,"(+/- 11662 )",497294,"(+/- 11633 )",619238,"(+/- 16046 )",416069,"(+/- 14422 )",478892,"(+/- 11987 )",573628,"(+/- 15124 )",506795,"(+/- 12091 )",568992,"(+/- 21159 )",506933,"(+/- 17900 )",460630,"(+/- 15383 )",494822,"(+/- 13806 )",464833,"(+/- 12018 )",525192,"(+/- 14792 )",492969,"(+/- 16946 )",550055,"(+/- 16380 )",469648,"(+/- 15461 )",531648,"(+/- 15781 )",533939,"(+/- 12797 )",407164,"(+/- 16208 )",475788,"(+/- 14975 )",498529,"(+/- 13342 )",528568,"(+/- 13806 )",351697,"(+/- 13848 )",440678,"(+/- 16173 )",428001,"(+/- 17426 )",444108,"(+/- 14739 )"
Socioeconomic,"Health Insurance Coverage","With public coverage",279382,"(+/- 9863 )",264938,"(+/- 8839 )",250632,"(+/- 10364 )",219897,"(+/- 9455 )",275598,"(+/- 11669 )",327161,"(+/- 9830 )",224871,"(+/- 12508 )",320591,"(+/- 10335 )",333383,"(+/- 13744 )",236757,"(+/- 12207 )",448982,"(+/- 11374 )",322777,"(+/- 9340 )",269027,"(+/- 9356 )",253000,"(+/- 11153 )",278519,"(+/- 14260 )",347388,"(+/- 11564 )",398292,"(+/- 11114 )",300322,"(+/- 9126 )",376894,"(+/- 10335 )",283107,"(+/- 13517 )",301138,"(+/- 9856 )",239809,"(+/- 9417 )",199838,"(+/- 10203 )",278320,"(+/- 12508 )",266087,"(+/- 10468 )",249361,"(+/- 13054 )",234175,"(+/- 11128 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",94404,"(+/- 8271 )",80532,"(+/- 7003 )",82238,"(+/- 7548 )",76114,"(+/- 7236 )",98845,"(+/- 8357 )",105040,"(+/- 8172 )",86461,"(+/- 9318 )",85406,"(+/- 7240 )",121251,"(+/- 11266 )",115747,"(+/- 10845 )",85875,"(+/- 7209 )",99001,"(+/- 7720 )",83201,"(+/- 7584 )",106533,"(+/- 8804 )",104102,"(+/- 8329 )",106774,"(+/- 9132 )",96206,"(+/- 8321 )",92118,"(+/- 7384 )",95396,"(+/- 10463 )",150361,"(+/- 13556 )",118023,"(+/- 9803 )",102375,"(+/- 9847 )",87769,"(+/- 8432 )",147190,"(+/- 10426 )",132872,"(+/- 10500 )",126360,"(+/- 9233 )",104154,"(+/- 9676 )"
Socioeconomic,"Health Insurance Coverage","Civilian noninstitutionalized population under 19 years",177908,"(+/- 1980 )",153579,"(+/- 4284 )",165770,"(+/- 4913 )",188033,"(+/- 7858 )",174232,"(+/- 7570 )",149393,"(+/- 4098 )",174744,"(+/- 9063 )",147852,"(+/- 3484 )",230187,"(+/- 10010 )",195823,"(+/- 9146 )",133672,"(+/- 6720 )",165587,"(+/- 5297 )",118989,"(+/- 5437 )",193190,"(+/- 8934 )",182706,"(+/- 9323 )",167040,"(+/- 7929 )",138306,"(+/- 6326 )",152832,"(+/- 5257 )",141881,"(+/- 6135 )",203424,"(+/- 9293 )",146115,"(+/- 7394 )",143233,"(+/- 6693 )",170598,"(+/- 8329 )",175571,"(+/- 8353 )",165048,"(+/- 7687 )",184581,"(+/- 9329 )",139574,"(+/- 8870 )"
Socioeconomic,"Health Insurance Coverage","No health insurance coverage",13124,"(+/- 3221 )",12434,"(+/- 2966 )",10682,"(+/- 2717 )",10579,"(+/- 2635 )",13899,"(+/- 3865 )",15909,"(+/- 3100 )",8681,"(+/- 2471 )",7792,"(+/- 2270 )",18885,"(+/- 4713 )",14680,"(+/- 3812 )",10315,"(+/- 2676 )",12218,"(+/- 3427 )",7202,"(+/- 2233 )",11290,"(+/- 2880 )",11189,"(+/- 3722 )",10199,"(+/- 2469 )",11153,"(+/- 2920 )",13348,"(+/- 2796 )",12832,"(+/- 3742 )",22258,"(+/- 5103 )",14180,"(+/- 3730 )",16771,"(+/- 3215 )",13068,"(+/- 3388 )",12957,"(+/- 3373 )",12863,"(+/- 3252 )",12049,"(+/- 2788 )",12122,"(+/- 2878 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All families",8.1,"(+/- 1.3 )",9.5,"(+/- 1.0 )",9.4,"(+/- 1.3 )",5.7,"(+/- 1.2 )",15.6,"(+/- 1.9 )",8.9,"(+/- 1.3 )",8.0,"(+/- 1.4 )",5.8,"(+/- 1.3 )",9.4,"(+/- 1.4 )",9.5,"(+/- 1.6 )",7.6,"(+/- 1.0 )",7.7,"(+/- 1.1 )",5.9,"(+/- 0.9 )",9.6,"(+/- 1.2 )",8.4,"(+/- 1.2 )",6.4,"(+/- 1.0 )",8.3,"(+/- 1.1 )",5.4,"(+/- 0.9 )",6.6,"(+/- 1.1 )",14.0,"(+/- 1.8 )",7.1,"(+/- 1.2 )",7.9,"(+/- 1.3 )",7.2,"(+/- 1.1 )",13.4,"(+/- 1.6 )",11.5,"(+/- 1.6 )",10.7,"(+/- 1.4 )",10.6,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",14.0,"(+/- 2.4 )",16.4,"(+/- 2.1 )",15.1,"(+/- 2.6 )",9.0,"(+/- 2.4 )",23.7,"(+/- 3.1 )",16.8,"(+/- 3.0 )",12.7,"(+/- 2.8 )",11.0,"(+/- 2.9 )",14.6,"(+/- 2.5 )",14.3,"(+/- 2.6 )",17.6,"(+/- 3.2 )",13.9,"(+/- 2.5 )",10.4,"(+/- 2.5 )",14.5,"(+/- 2.0 )",14.7,"(+/- 2.7 )",11.9,"(+/- 2.4 )",18.0,"(+/- 3.0 )",7.4,"(+/- 1.5 )",14.1,"(+/- 2.8 )",20.6,"(+/- 3.0 )",10.5,"(+/- 2.1 )",13.4,"(+/- 2.7 )",8.3,"(+/- 1.8 )",16.9,"(+/- 2.7 )",15.1,"(+/- 2.6 )",14.7,"(+/- 2.4 )",15.1,"(+/- 3.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",11.7,"(+/- 4.8 )",16.5,"(+/- 6.8 )",15.6,"(+/- 5.3 )",9.4,"(+/- 7.3 )",17.9,"(+/- 7.1 )",17.8,"(+/- 7.6 )",10.0,"(+/- 5.1 )",22.7,"(+/- 10.8 )",15.8,"(+/- 6.6 )",7.9,"(+/- 4.7 )",22.7,"(+/- 11.1 )",18.4,"(+/- 6.9 )",10.5,"(+/- 5.7 )",12.4,"(+/- 4.4 )",6.9,"(+/- 4.8 )",9.2,"(+/- 4.2 )",20.9,"(+/- 7.8 )",9.6,"(+/- 5.1 )",16.6,"(+/- 7.0 )",14.4,"(+/- 6.2 )",5.3,"(+/- 4.0 )",12.1,"(+/- 6.0 )",9.5,"(+/- 5.3 )",16.5,"(+/- 6.1 )",8.8,"(+/- 5.8 )",17.7,"(+/- 6.7 )",17.4,"(+/- 9.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Married couple families",3.2,"(+/- 0.7 )",4.2,"(+/- 0.9 )",4.9,"(+/- 1.3 )",3.1,"(+/- 0.9 )",7.1,"(+/- 1.5 )",4.5,"(+/- 0.9 )",4.0,"(+/- 1.1 )",3.5,"(+/- 1.0 )",5.6,"(+/- 1.4 )",4.8,"(+/- 1.6 )",4.4,"(+/- 1.0 )",3.5,"(+/- 0.7 )",2.8,"(+/- 0.7 )",4.2,"(+/- 1.0 )",5.2,"(+/- 1.1 )",3.7,"(+/- 0.9 )",4.9,"(+/- 1.0 )",3.5,"(+/- 0.8 )",3.5,"(+/- 0.8 )",8.6,"(+/- 1.6 )",4.8,"(+/- 1.1 )",4.7,"(+/- 1.1 )",5.6,"(+/- 1.1 )",8.8,"(+/- 1.8 )",8.2,"(+/- 1.6 )",5.6,"(+/- 1.1 )",7.0,"(+/- 1.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",4.6,"(+/- 1.4 )",5.4,"(+/- 1.8 )",7.1,"(+/- 2.5 )",3.5,"(+/- 1.9 )",9.4,"(+/- 3.1 )",5.5,"(+/- 1.8 )",6.5,"(+/- 2.5 )",6.6,"(+/- 2.7 )",8.1,"(+/- 2.6 )",6.3,"(+/- 2.5 )",8.7,"(+/- 3.4 )",4.4,"(+/- 1.7 )",3.1,"(+/- 1.7 )",5.5,"(+/- 1.9 )",8.2,"(+/- 2.8 )",5.3,"(+/- 2.4 )",9.4,"(+/- 3.5 )",3.6,"(+/- 1.5 )",5.4,"(+/- 2.4 )",9.5,"(+/- 2.6 )",5.9,"(+/- 2.1 )",6.8,"(+/- 1.8 )",3.8,"(+/- 1.7 )",11.2,"(+/- 3.1 )",8.1,"(+/- 2.3 )",6.1,"(+/- 2.0 )",6.8,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",6.7,"(+/- 4.1 )",3.3,"(+/- 2.9 )",4.1,"(+/- 3.6 )",1.3,"(+/- 1.4 )",1.5,"(+/- 2.5 )",0.8,"(+/- 1.3 )",3.0,"(+/- 3.4 )",9.0,"(+/- 7.7 )",3.7,"(+/- 3.6 )",1.6,"(+/- 1.9 )",14.3,"(+/- 13.5 )",6.0,"(+/- 5.3 )",6.8,"(+/- 6.2 )",2.1,"(+/- 1.8 )",4.1,"(+/- 5.8 )",4.2,"(+/- 3.1 )",5.3,"(+/- 4.3 )",5.0,"(+/- 4.4 )",10.0,"(+/- 9.3 )",2.9,"(+/- 3.3 )",3.2,"(+/- 4.2 )",3.8,"(+/- 2.7 )",0.7,"(+/- 1.2 )",8.4,"(+/- 7.5 )",0.4,"(+/- 0.5 )",5.6,"(+/- 5.6 )",13.3,"(+/- 13.9 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Families with female householder, no spouse present",22.9,"(+/- 4.8 )",31.0,"(+/- 4.5 )",24.0,"(+/- 5.4 )",16.8,"(+/- 4.7 )",29.1,"(+/- 4.0 )",24.0,"(+/- 5.3 )",19.7,"(+/- 4.4 )",17.1,"(+/- 5.4 )",19.6,"(+/- 4.4 )",24.0,"(+/- 5.1 )",25.3,"(+/- 4.8 )",20.3,"(+/- 4.5 )",16.8,"(+/- 3.7 )",24.5,"(+/- 3.9 )",21.1,"(+/- 4.3 )",18.5,"(+/- 4.2 )",23.0,"(+/- 4.6 )",12.2,"(+/- 3.6 )",26.1,"(+/- 5.6 )",23.1,"(+/- 3.9 )",14.5,"(+/- 4.1 )",18.9,"(+/- 4.4 )",14.5,"(+/- 3.0 )",21.8,"(+/- 3.5 )",22.5,"(+/- 4.2 )",25.0,"(+/- 4.6 )",20.9,"(+/- 4.1 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 18 years",31.9,"(+/- 6.5 )",42.5,"(+/- 6.9 )",33.3,"(+/- 7.7 )",22.7,"(+/- 7.3 )",37.1,"(+/- 5.0 )",38.9,"(+/- 7.8 )",27.7,"(+/- 7.4 )",24.5,"(+/- 8.7 )",27.0,"(+/- 6.4 )",33.8,"(+/- 7.7 )",34.9,"(+/- 7.4 )",30.3,"(+/- 7.4 )",27.9,"(+/- 7.0 )",31.9,"(+/- 5.3 )",29.5,"(+/- 6.8 )",28.1,"(+/- 6.5 )",36.3,"(+/- 7.7 )",17.3,"(+/- 5.1 )",36.2,"(+/- 7.6 )",32.7,"(+/- 5.5 )",20.8,"(+/- 7.0 )",31.0,"(+/- 7.5 )",19.4,"(+/- 4.5 )",25.7,"(+/- 5.3 )",32.4,"(+/- 6.6 )",36.2,"(+/- 7.3 )",33.3,"(+/- 7.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","With related children of the householder under 5 years only",29.3,"(+/- 15.2 )",45.8,"(+/- 20.5 )",40.2,"(+/- 15.0 )",14.0,"(+/- 13.6 )",44.6,"(+/- 16.4 )",47.0,"(+/- 17.8 )",18.6,"(+/- 14.8 )",55.2,"(+/- 20.5 )",40.7,"(+/- 15.9 )",38.5,"(+/- 23.5 )",49.6,"(+/- 23.0 )",47.3,"(+/- 19.9 )",26.9,"(+/- 16.1 )",40.3,"(+/- 13.4 )",20.2,"(+/- 14.9 )",32.3,"(+/- 16.1 )",65.0,"(+/- 21.7 )",27.7,"(+/- 20.1 )",37.4,"(+/- 18.5 )",34.0,"(+/- 17.5 )",15.1,"(+/- 14.7 )",32.3,"(+/- 18.3 )",33.1,"(+/- 18.5 )",42.1,"(+/- 14.4 )",22.0,"(+/- 15.4 )",39.0,"(+/- 16.7 )",38.5,"(+/- 17.3 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","All people",12.5,"(+/- 1.2 )",13.6,"(+/- 1.2 )",15.6,"(+/- 1.4 )",8.0,"(+/- 0.9 )",21.9,"(+/- 1.5 )",12.7,"(+/- 1.4 )",11.7,"(+/- 1.5 )",9.5,"(+/- 1.3 )",13.4,"(+/- 1.6 )",12.5,"(+/- 1.6 )",12.5,"(+/- 1.1 )",11.0,"(+/- 1.1 )",11.5,"(+/- 1.0 )",14.5,"(+/- 1.2 )",12.9,"(+/- 1.4 )",9.7,"(+/- 1.1 )",12.7,"(+/- 1.4 )",8.6,"(+/- 0.9 )",10.1,"(+/- 1.1 )",17.0,"(+/- 1.6 )",10.4,"(+/- 1.3 )",11.2,"(+/- 1.4 )",9.7,"(+/- 1.0 )",17.8,"(+/- 1.7 )",14.3,"(+/- 1.5 )",13.4,"(+/- 1.6 )",14.8,"(+/- 1.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Under 18 years",18.4,"(+/- 3.0 )",19.2,"(+/- 2.8 )",19.0,"(+/- 3.4 )",10.0,"(+/- 2.3 )",29.2,"(+/- 3.4 )",21.1,"(+/- 4.2 )",16.1,"(+/- 3.6 )",13.3,"(+/- 3.1 )",19.1,"(+/- 3.6 )",18.0,"(+/- 3.3 )",21.5,"(+/- 4.1 )",15.9,"(+/- 3.1 )",12.4,"(+/- 3.3 )",17.7,"(+/- 2.7 )",19.7,"(+/- 3.5 )",15.7,"(+/- 3.1 )",20.6,"(+/- 3.3 )",8.7,"(+/- 2.1 )",16.5,"(+/- 3.7 )",24.6,"(+/- 3.8 )",14.1,"(+/- 3.3 )",16.1,"(+/- 3.3 )",10.1,"(+/- 2.4 )",24.1,"(+/- 3.9 )",17.2,"(+/- 3.2 )",19.7,"(+/- 3.7 )",17.0,"(+/- 3.6 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",18.2,"(+/- 3.0 )",18.7,"(+/- 2.8 )",18.2,"(+/- 3.4 )",9.8,"(+/- 2.4 )",29.1,"(+/- 3.4 )",20.8,"(+/- 4.3 )",16.0,"(+/- 3.6 )",12.2,"(+/- 3.2 )",18.9,"(+/- 3.6 )",17.6,"(+/- 3.4 )",20.8,"(+/- 4.1 )",15.7,"(+/- 3.1 )",12.0,"(+/- 3.3 )",17.4,"(+/- 2.7 )",18.9,"(+/- 3.4 )",15.2,"(+/- 3.0 )",20.5,"(+/- 3.4 )",8.5,"(+/- 2.1 )",16.2,"(+/- 3.7 )",24.5,"(+/- 3.8 )",13.8,"(+/- 3.3 )",15.7,"(+/- 3.4 )",9.9,"(+/- 2.4 )",24.1,"(+/- 3.9 )",17.0,"(+/- 3.2 )",19.3,"(+/- 3.6 )",16.6,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",19.0,"(+/- 4.3 )",22.3,"(+/- 5.7 )",19.9,"(+/- 4.9 )",10.7,"(+/- 4.8 )",28.8,"(+/- 5.4 )",25.5,"(+/- 6.5 )",16.3,"(+/- 5.1 )",18.6,"(+/- 6.2 )",24.0,"(+/- 6.5 )",18.4,"(+/- 4.7 )",27.9,"(+/- 7.5 )",19.9,"(+/- 5.2 )",11.0,"(+/- 4.1 )",18.2,"(+/- 3.7 )",21.5,"(+/- 5.2 )",14.1,"(+/- 4.0 )",26.1,"(+/- 6.3 )",10.3,"(+/- 3.6 )",19.4,"(+/- 6.2 )",24.3,"(+/- 5.8 )",13.1,"(+/- 4.7 )",18.2,"(+/- 6.2 )",11.2,"(+/- 5.8 )",26.4,"(+/- 5.4 )",16.1,"(+/- 5.5 )",26.7,"(+/- 6.8 )",19.8,"(+/- 6.8 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",17.9,"(+/- 3.1 )",17.5,"(+/- 2.9 )",17.6,"(+/- 3.8 )",9.4,"(+/- 2.2 )",29.3,"(+/- 3.8 )",19.2,"(+/- 4.4 )",15.8,"(+/- 4.0 )",10.0,"(+/- 3.4 )",17.0,"(+/- 3.4 )",17.3,"(+/- 3.7 )",18.2,"(+/- 3.9 )",14.2,"(+/- 3.1 )",12.4,"(+/- 3.9 )",17.1,"(+/- 3.1 )",18.1,"(+/- 3.5 )",15.6,"(+/- 3.2 )",18.6,"(+/- 3.3 )",8.0,"(+/- 2.1 )",15.2,"(+/- 3.7 )",24.6,"(+/- 4.1 )",14.1,"(+/- 4.0 )",14.8,"(+/- 3.6 )",9.4,"(+/- 2.8 )",23.2,"(+/- 4.3 )",17.3,"(+/- 3.1 )",16.5,"(+/- 3.2 )",15.2,"(+/- 3.5 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",10.8,"(+/- 1.0 )",12.1,"(+/- 1.0 )",14.7,"(+/- 1.1 )",7.5,"(+/- 0.8 )",19.8,"(+/- 1.4 )",10.9,"(+/- 1.0 )",10.6,"(+/- 1.1 )",8.7,"(+/- 1.1 )",11.6,"(+/- 1.4 )",10.9,"(+/- 1.3 )",10.9,"(+/- 0.9 )",9.8,"(+/- 0.8 )",11.3,"(+/- 0.9 )",13.6,"(+/- 1.1 )",11.0,"(+/- 1.0 )",8.4,"(+/- 1.0 )",11.2,"(+/- 1.3 )",8.6,"(+/- 0.9 )",8.9,"(+/- 0.9 )",14.6,"(+/- 1.2 )",9.7,"(+/- 1.2 )",10.2,"(+/- 1.2 )",9.6,"(+/- 1.0 )",16.0,"(+/- 1.5 )",13.6,"(+/- 1.4 )",11.5,"(+/- 1.2 )",14.3,"(+/- 1.4 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",8.9,"(+/- 1.5 )",9.4,"(+/- 1.4 )",8.9,"(+/- 1.5 )",6.6,"(+/- 1.3 )",18.6,"(+/- 2.3 )",8.2,"(+/- 1.3 )",8.2,"(+/- 1.8 )",6.8,"(+/- 1.2 )",10.1,"(+/- 1.9 )",11.5,"(+/- 2.3 )",7.5,"(+/- 1.3 )",10.1,"(+/- 1.2 )",11.7,"(+/- 1.4 )",16.5,"(+/- 2.4 )",9.8,"(+/- 1.8 )",7.8,"(+/- 1.3 )",6.6,"(+/- 0.9 )",7.2,"(+/- 1.2 )",7.2,"(+/- 1.3 )",18.2,"(+/- 2.6 )",10.4,"(+/- 1.7 )",9.2,"(+/- 1.5 )",15.6,"(+/- 2.3 )",22.1,"(+/- 2.9 )",19.5,"(+/- 2.4 )",16.7,"(+/- 2.1 )",22.3,"(+/- 3.2 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","People in families",9.4,"(+/- 1.4 )",10.2,"(+/- 1.2 )",10.5,"(+/- 1.6 )",5.9,"(+/- 1.1 )",17.6,"(+/- 1.9 )",10.3,"(+/- 1.7 )",8.7,"(+/- 1.7 )",6.6,"(+/- 1.4 )",11.2,"(+/- 1.7 )",10.7,"(+/- 1.9 )",9.4,"(+/- 1.3 )",8.3,"(+/- 1.3 )",6.7,"(+/- 1.1 )",10.8,"(+/- 1.4 )",9.9,"(+/- 1.5 )",7.6,"(+/- 1.2 )",10.1,"(+/- 1.4 )",5.6,"(+/- 1.0 )",7.7,"(+/- 1.3 )",14.8,"(+/- 2.0 )",7.8,"(+/- 1.4 )",8.7,"(+/- 1.6 )",6.9,"(+/- 1.1 )",14.9,"(+/- 1.9 )",11.1,"(+/- 1.6 )",11.0,"(+/- 1.7 )",10.5,"(+/- 1.7 )"
Socioeconomic,"Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",24.2,"(+/- 2.2 )",27.4,"(+/- 2.4 )",33.0,"(+/- 2.2 )",16.6,"(+/- 2.1 )",33.6,"(+/- 2.4 )",21.7,"(+/- 2.2 )",21.9,"(+/- 2.4 )",19.8,"(+/- 2.5 )",24.6,"(+/- 3.1 )",20.3,"(+/- 2.1 )",24.8,"(+/- 2.7 )",22.9,"(+/- 2.2 )",23.6,"(+/- 1.9 )",25.4,"(+/- 1.9 )",25.0,"(+/- 2.4 )",18.5,"(+/- 2.3 )",22.9,"(+/- 2.9 )",20.3,"(+/- 2.2 )",19.7,"(+/- 2.0 )",26.7,"(+/- 2.7 )",19.4,"(+/- 2.1 )",18.5,"(+/- 2.3 )",22.7,"(+/- 2.3 )",31.1,"(+/- 2.6 )",32.2,"(+/- 3.4 )",29.5,"(+/- 3.0 )",30.4,"(+/- 2.4 )"
Education,"School Enrollment","Population 3 years and over enrolled in school",179953,"(+/- 4756 )",162980,"(+/- 6152 )",200824,"(+/- 6257 )",190096,"(+/- 8787 )",189891,"(+/- 7938 )",151766,"(+/- 5342 )",212208,"(+/- 9972 )",157821,"(+/- 5490 )",233494,"(+/- 11497 )",209662,"(+/- 11463 )",126632,"(+/- 6997 )",165000,"(+/- 6752 )",137509,"(+/- 7197 )",201921,"(+/- 9112 )",192995,"(+/- 9545 )",165317,"(+/- 8449 )",142364,"(+/- 7753 )",161032,"(+/- 7718 )",145040,"(+/- 5988 )",207949,"(+/- 9495 )",157673,"(+/- 8902 )",159611,"(+/- 7992 )",192865,"(+/- 8733 )",188088,"(+/- 8724 )",178594,"(+/- 8130 )",194723,"(+/- 10553 )",189216,"(+/- 10150 )"
Education,"School Enrollment","Nursery school, preschool",11260,"(+/- 1616 )",9665,"(+/- 2123 )",10555,"(+/- 1993 )",13170,"(+/- 2082 )",9008,"(+/- 1954 )",6963,"(+/- 1529 )",10809,"(+/- 2042 )",9342,"(+/- 1925 )",12445,"(+/- 2632 )",18095,"(+/- 2869 )",6904,"(+/- 1977 )",11868,"(+/- 1989 )",9874,"(+/- 1955 )",12567,"(+/- 2210 )",11197,"(+/- 2244 )",11312,"(+/- 2425 )",8032,"(+/- 1831 )",9672,"(+/- 1834 )",11126,"(+/- 2261 )",15502,"(+/- 2892 )",10347,"(+/- 2220 )",15259,"(+/- 2363 )",15993,"(+/- 2864 )",15845,"(+/- 2473 )",11212,"(+/- 2201 )",14652,"(+/- 2291 )",12026,"(+/- 2175 )"
Education,"School Enrollment",Kindergarten,8126,"(+/- 1398 )",7414,"(+/- 1734 )",6892,"(+/- 1653 )",9695,"(+/- 2034 )",9892,"(+/- 2306 )",9489,"(+/- 1694 )",9584,"(+/- 2042 )",6258,"(+/- 1492 )",11143,"(+/- 2425 )",9987,"(+/- 2213 )",6986,"(+/- 2010 )",7063,"(+/- 1649 )",6177,"(+/- 1277 )",9952,"(+/- 1806 )",9197,"(+/- 1934 )",7394,"(+/- 1904 )",7356,"(+/- 1487 )",6564,"(+/- 1505 )",6869,"(+/- 1527 )",12395,"(+/- 2697 )",6592,"(+/- 1667 )",6423,"(+/- 1477 )",6866,"(+/- 1747 )",10170,"(+/- 2542 )",6374,"(+/- 1824 )",9146,"(+/- 2025 )",7188,"(+/- 1440 )"
Education,"School Enrollment","Elementary school (grades 1-8)",79038,"(+/- 3144 )",65031,"(+/- 3069 )",71216,"(+/- 4199 )",79900,"(+/- 4674 )",74892,"(+/- 5388 )",63010,"(+/- 4198 )",71491,"(+/- 4903 )",64748,"(+/- 3251 )",96132,"(+/- 6372 )",84224,"(+/- 5746 )",56198,"(+/- 4806 )",71045,"(+/- 3810 )",52348,"(+/- 3731 )",76923,"(+/- 5402 )",79424,"(+/- 6097 )",73881,"(+/- 4820 )",63733,"(+/- 4918 )",69026,"(+/- 4208 )",58599,"(+/- 3667 )",86009,"(+/- 6263 )",65660,"(+/- 4677 )",54561,"(+/- 4870 )",76672,"(+/- 6555 )",75886,"(+/- 5664 )",72166,"(+/- 5016 )",76357,"(+/- 5737 )",60102,"(+/- 5499 )"
